"model","Kest","Sensitivity","Precision","F1","cosine_R","rmse_sig","rmse_theta","rmse_Betas","sign_Betas","fp_Betas","rmse_lambda_in","rmse_lambda_out","rmse_counts_in","rmse_counts_out","time","iter","effectiveBetas","effectiveSigs","effectiveTheta","effectiveMu","effectiveSigma2","effectiveLogPost","effectiveLogLik","effectiveLogPrior","Simulation","Scenario","n","J"
"PPF_map",8,1,1,1,0.956802405501177,0.0085178091042812,101.244057001452,0.132402766178029,0.975,0.05,0.0144892334606798,0.015271044862455,0.401542961719568,0.446187392255548,3.85548728704453,210,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S6_opportunity",141674,100
"PPF_mcmc",8,1,1,1,0.952671861513694,0.0105353484414082,94.576504097133,0.131200631197042,0.975,0.025,0.0145880175745925,0.0153372820364178,0.401546952437064,0.446188331806577,23.8076310753822,NA,107.140904576168,174.830722889636,210.526937568712,251.784917131067,1538.48637188417,204.98872762496,150,150,"Simulation_11","S6_opportunity",141674,100
"CompNMF",7,0.625,0.714285714285714,0.666666666666667,0.92774090522498,0.00970545447883221,270.186532248156,0.426339824223868,0,0,0.179355558147867,0.0845422310237953,0.636564823612406,0.837462496154119,0.00874298810958862,5048,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S6_opportunity",287537,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.926533159031093,0.0112721845153081,160.069939771368,0.426339824223868,0,0,0.1793801150589,0.0847494688028408,0.636567748384246,0.837470757349721,3.46431010961533,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S6_opportunity",287537,100
"PPF_map",9,0.75,0.666666666666667,0.705882352941177,0.943903844442302,0.0123796390692829,199.656835601412,0.240493649551428,0.95,0.05,0.146515992731698,0.0573614719043258,0.630693270024393,0.834705425735239,7.33711085319519,230,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S6_opportunity",287537,100
"PPF_mcmc",8,1,1,1,0.950476349403275,0.0110467969299968,137.732077321436,0.237495653703306,0.95,0.025,0.146335915425916,0.0575402991931028,0.630696436277214,0.834708593364923,34.2559980869293,NA,108.062459414354,203.208212611029,266.125092539217,812.894897202183,1445.73265684282,150,82.9905831498369,150,"Simulation_12","S6_opportunity",287537,100
"CompNMF",7,0.875,1,0.933333333333333,0.950914905383316,0.00875357691449626,327.946395826076,0.357069987134622,0,0,0.0849512669824289,0.0764418206249611,0.503507276364315,0.516535786860101,0.0115029811859131,7541,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S6_opportunity",233860,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.932305671944324,0.0101713686197758,135.930947699344,0.357069987134622,0,0,0.0849878917257352,0.0765427636220972,0.503510402931984,0.516545761030454,2.39400866031647,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S6_opportunity",233860,100
"PPF_map",8,0.875,0.875,0.875,0.958648055510677,0.00695780402603025,117.184061096898,0.200561917052159,1,0.025,0.0619792245173522,0.0570705975684839,0.500722731116181,0.513876457094249,14.9151421546936,580,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S6_opportunity",233860,100
"PPF_mcmc",8,1,1,1,0.955222387670353,0.0102651376739174,104.069780160741,0.200559737357334,1,0.025,0.061935376374357,0.0569494734783379,0.500725724276894,0.513872182964281,25.9705664038658,NA,122.594749928155,195.574630644129,271.119438300443,595.525272600396,1510.74396509873,150,66.6216170335607,150,"Simulation_13","S6_opportunity",233860,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.918766480607559,0.0104384391423178,156.194002193469,0.282675740793734,0,0,0.0354195445230173,0.0235778776533745,0.403613908186326,0.413340702351479,0.0238486170768738,9657,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S6_opportunity",148092,100
"SignatureAnalyzer",7,0.625,0.714285714285714,0.666666666666667,0.920057438262096,0.0109569031875847,144.000855804727,0.282675740793734,0,0,0.0354122368895087,0.0237379381987953,0.403616180148932,0.413344314980785,2.99638944069544,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S6_opportunity",148092,100
"PPF_map",7,0.875,1,0.933333333333333,0.929410378924177,0.0102096577096945,140.491700334768,0.170444434974153,0.971428571428571,0,0.0281677088916379,0.0167838172611417,0.403080153717289,0.41292893634054,7.69518448511759,460,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S6_opportunity",148092,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.929637120284112,0.0110081756739485,138.626403039425,0.170868230490237,0.971428571428571,0,0.0280418926192529,0.0168195807131456,0.40308274781866,0.412930866707888,20.291641330719,NA,124.644976712557,171.007880936502,270.8702500192,422.962017809704,1513.80633650427,116.334192580974,71.749019134594,150,"Simulation_14","S6_opportunity",148092,100
"CompNMF",8,0.875,0.875,0.875,0.932672333985163,0.0099199344707837,201.840761557292,0.341432749269925,0,0,0.0450219189036325,0.0510574090337541,0.465436035872271,0.419918788273085,0.0181181033452352,8606,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S6_opportunity",200105,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.935979751249649,0.0107457074194459,152.854877962563,0.341432749269925,0,0,0.0451353481052218,0.0511191647341622,0.465438543167574,0.419923127156344,3.00977348883947,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S6_opportunity",200105,100
"PPF_map",8,1,1,1,0.958905441728506,0.00903511135212111,113.264228439359,0.193141005184401,0.975,0,0.0356165853474814,0.0383881589473589,0.464002991115184,0.418204484071004,6.85177150964737,280,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S6_opportunity",200105,100
"PPF_mcmc",8,1,1,1,0.954425230578935,0.0109154677162891,111.09846670295,0.191882471556479,0.975,0,0.0356145196400039,0.0381807550711027,0.464006472682679,0.418217060788914,25.2699389338493,NA,119.121852410979,196.710304715753,247.1401943539,588.819750549443,1500,218.688706031635,189.944234302293,370.215932515859,"Simulation_15","S6_opportunity",200105,100
"CompNMF",7,0.625,0.714285714285714,0.666666666666667,0.931675241771533,0.0088040502333302,169.756329201183,0.3200289220923,0,0,0.0565433563501517,0.0364934034369182,0.478013595832741,0.458308718946621,0.0131003777186076,8234,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S6_opportunity",185196,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.917500951283833,0.00923860735195671,148.552557754946,0.3200289220923,0,0,0.0566485537618495,0.0366392940013732,0.478015406680133,0.458308815352719,1.5691163221995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S6_opportunity",185196,100
"PPF_map",7,0.875,1,0.933333333333333,0.946523429635809,0.00802008508627822,161.531838757401,0.198624530603335,0.942857142857143,0.0285714285714286,0.0393313069798353,0.029624520992184,0.475417659684034,0.45715359914822,11.2587506612142,520,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S6_opportunity",185196,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.938235419194457,0.011064565070232,152.167272638691,0.19788309869548,0.942857142857143,0.0285714285714286,0.0393819117575373,0.0298257809998134,0.475417970589931,0.457157406669608,20.0642496705055,NA,130.418154382296,177.725618739318,298.187194231387,617.409668919648,1500,267.924404643269,108.881363583259,115.531942380576,"Simulation_16","S6_opportunity",185196,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.926693272628647,0.00966923840515512,136.69030880997,0.304158885270038,0,0,0.0596942561695045,0.0587539958465592,0.429019815297013,0.433935893054604,0.00441159009933472,2579,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S6_opportunity",168191,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.921389364755533,0.010511914815794,113.509032019361,0.304158885270038,0,0,0.0597157763149919,0.0587479342546463,0.429021848913359,0.433937396600032,1.02348455985387,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S6_opportunity",168191,100
"PPF_map",8,0.875,0.875,0.875,0.949054581242069,0.00914611606055236,101.625083560365,0.172146048523612,0.95,0,0.0503180919548605,0.0479782380581927,0.427961334228106,0.432717162514221,4.83294501304627,240,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S6_opportunity",168191,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.940537087998146,0.0112543706152634,128.880057708715,0.189623698084455,0.942857142857143,0,0.0503091363848073,0.0478692654402233,0.427971510329813,0.43272796506778,22.191836643219,NA,144.812886322208,186.552850134831,342.581635180701,685.507519575261,1483.73080301186,150,150,150,"Simulation_17","S6_opportunity",168191,100
"CompNMF",7,0.875,1,0.933333333333333,0.949228782062228,0.00905467023732524,172.84279306535,0.325292690421397,0,0,0.078011802869828,0.0787628822954409,0.508177218589774,0.462246891690961,0.0613748510678609,10120,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S6_opportunity",220140,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.940720680742567,0.00888673998383201,132.706596657981,0.325292690421397,0,0,0.0780843779061429,0.0788211388164223,0.508180300386577,0.462252444691413,2.09705961545308,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S6_opportunity",220140,100
"PPF_map",8,0.875,0.875,0.875,0.94742320647198,0.00773177362897755,123.478202863591,0.186250810772906,0.95,0.025,0.0468165440794092,0.0467240143606324,0.5046217654596,0.459002038246456,17.5646051208178,750,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S6_opportunity",220140,100
"PPF_mcmc",8,0.875,0.875,0.875,0.942157642102916,0.0105398743344483,121.2256220168,0.186116292483237,0.925,0.05,0.0468350365390939,0.0466845356093072,0.504626637504618,0.459009000606088,16.8837285995483,NA,123.612840955874,182.058629544916,217.850341533817,565.552496528769,1500,71.8279185089833,81.0570273063906,150,"Simulation_18","S6_opportunity",220140,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.912573571377995,0.0114040382269945,208.595522675332,0.396705193889832,0,0,0.0889274709039489,0.0648273526762579,0.478329610576895,0.453028773239626,0.0412511507670085,7622,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S6_opportunity",199449,100
"SignatureAnalyzer",8,0.625,0.625,0.625,0.905287693225034,0.0120491959315429,190.415427631246,0.396705193889832,0,0,0.0889137982757215,0.0649038426993614,0.478332071286126,0.453035549741977,2.64612312316895,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S6_opportunity",199449,100
"PPF_map",7,0.875,1,0.933333333333333,0.939095157421184,0.0111357255474644,205.378745662329,0.239184907065522,1,0,0.073238169861962,0.0509253059848664,0.476368574549396,0.451348499230276,10.2099957664808,470,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S6_opportunity",199449,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.937754772006628,0.0113815235459575,202.117971648022,0.239143908085266,1,0,0.0730314818109641,0.0508728629608961,0.476374102060186,0.451350315325228,18.0362358013789,NA,141.089646422749,221.557636448571,332.395625526262,770.025448565665,1500,150,150,150,"Simulation_19","S6_opportunity",199449,100
"CompNMF",7,0.875,1,0.933333333333333,0.941191347847585,0.00849158722948717,143.78762518119,0.35601710982283,0,0,0.0834457310870602,0.0625920576265232,0.474124641315537,0.460739699955477,0.0168752392133077,11516,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S6_opportunity",198578,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.926237013016284,0.0092667739466001,113.73143421787,0.35601710982283,0,0,0.0834846044882352,0.0626988791086699,0.474126563319234,0.460750789596732,1.33728572527568,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S6_opportunity",198578,100
"PPF_map",8,1,1,1,0.962756167626651,0.00704640826012906,95.6237532970246,0.200496355009591,1,0,0.0574279719104671,0.0409206991173459,0.471033222477912,0.458121267929013,8.61623560984929,400,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S6_opportunity",198578,100
"PPF_mcmc",8,1,1,1,0.957583066496545,0.00941084301472454,91.9087190880914,0.19968673848323,1,0,0.0573570172116258,0.0408400093161726,0.471038628018042,0.458121829114795,18.2478774189949,NA,128.765222464631,205.267968890194,276.866848939523,555.661560790193,1479.37176694389,107.887497660816,196.326579744018,71.3278251718723,"Simulation_20","S6_opportunity",198578,100
